longitude,latitude
-120.9999995,37.63864012
-106.1336109,38.84384076
-81.92896054,28.93204038
-83.62758035,32.83968109
-86.14996019,39.76691045
-84.71439027,44.66131954
-79.15925046,35.46622098
-82.40426006,40.06021014
-77.86070029,40.79373015
-99.42677021,31.82724041
-89.81637074,44.39319117
