longitude,latitude
-118.06158,34.01842
-118.4049,33.92479
-118.41366,33.92456
-118.40473,33.91968
-118.41843,33.92406
-118.41237,33.92381
-121.37719,38.46216
-121.15707,38.4938
-121.43286,38.4889
-121.25244,38.40297
-121.3642,38.41521
-121.37473,38.39621
-121.40437,38.49195
-121.45607,38.37525
-121.41733,38.49886
-121.37288,38.40659
-121.40711,38.46544
-121.42596,38.46274
-121.44668,38.48011
-121.36772,38.39666
-121.37841,38.41694
-121.31329,38.43062
-121.41947,38.49258
-121.44088,38.46294
-121.41459,38.49207
-121.361,38.5254
-121.43387,38.45649
-121.39011,38.47432
-121.37473,38.39621
-121.42486,38.42826
-121.41576,38.41738
-121.41216,38.41439
-121.42345,38.44757
-121.36376,38.46043
-121.34315,38.45771
-121.34315,38.45771
-121.3579,38.44741
-121.37273,38.40363
-121.38874,38.41421
-121.43371,38.47107
-121.3787,38.45189
-121.43531,38.46964
,
-121.43371,38.47107
-121.47332,38.41944
-121.38881,38.44282
-121.47061,38.41569
-121.39536,38.46265
-121.43644,38.42757
-121.45575,38.47228
-121.39011,38.47432
-121.43978,38.45235
-121.44267,38.4704
-121.43556,38.42993
-121.42171,38.39078
-121.45261,38.39179
-121.41075,38.44476
-121.34033,38.46541
-121.47388,38.40414
-121.423,38.3985
-121.40431,38.45348
-121.40431,38.45348
-121.393,38.4425
-121.323,38.4715
-121.436,38.3963
-121.335,38.4253
-121.343,38.4237
-121.33484,38.41771
,
,
-121.393,38.4818
-119.35476,35.29926
-122.5447,39.8847
-121.46656,38.73084
-121.4637,38.71233
-122.28057,37.83222
-122.28194,37.83589
-120.94505,37.64639
-120.90342,37.64252
-120.90283,37.64252
-120.93615,37.66616
-120.91826,37.65903
-120.93357,37.64821
-120.91513,37.6487
-117.28885,33.07599
-117.29695,33.05802
-117.25301,33.05526
-117.2726,33.03992
-117.2431,33.04642
-117.23415,33.07273
-117.25953,33.07565
-117.24348,33.08075
-117.23693,33.07143
,
-122.32844,40.55588
-122.35516,40.54913
-122.34862,40.57828
-122.35751,40.56386
-122.35626,40.56368
-122.33687,40.56608
-122.34393,40.59963
-122.37867,40.58767
-122.35733,40.56557
-120.98917,37.79832
-121.00268,37.79423
-120.99415,37.79872
-121.00372,37.93027
-121.05174,37.79862
,
-120.99415,37.79872
-121.14775,37.90668
-117.07271,33.13893
-117.07992,33.11887
-117.074,33.14627
-117.0995,33.10914
-117.08239,33.10648
-117.05372,33.1466
-117.07388,33.13436
-117.03336,33.13375
-117.06734,33.10524
-117.0872,33.13427
-117.07905,33.0963
-117.03303,33.13912
-117.05052,33.1299
-117.03596,33.14542
-117.06442,33.14164
-117.10647,33.13671
-117.09296,33.16106
-117.08386,33.12576
-117.08285,33.15757
-117.0613,33.08542
-117.056,33.0836
-117.07764,33.13871
-117.09,33.1722
-117.091,33.0847
-117.05611,33.13542
,
-117.09034,33.14429
-117.03804,33.1295
-117.05791,33.07585
-117.08164,33.11951
-117.05414,33.13654
-117.08184,33.11973
,
-122.02488,38.69323
-122.01813,38.69228
-122.02612,38.69016
-121.97283,38.6792
-117.51933,34.12661
-117.51438,34.14846
-117.55149,34.12639
-117.55269,34.11864
-117.49466,34.11241
-117.48223,34.15337
-117.47427,34.12867
-117.52901,34.12847
-117.5474,34.13964
-117.50446,34.11211
-117.53242,34.14336
-117.52381,34.12345
-117.49894,34.11903
-117.51792,34.14327
-117.5228,34.1293
-122.89435,41.458
-122.89435,41.458
-122.89435,41.458
-122.899,41.4594
-122.8992,41.4788
-122.8992,41.4788
-122.8879,41.6405
-122.85021,41.59732
-121.20214,38.73615
-121.21294,38.74884
-121.2005,38.73371
-121.23053,38.74819
-121.24388,38.73698
-121.17031,38.74003
-121.23623,38.73699
-121.2005,38.73371
-121.78814,37.30736
-121.79442,37.33162
-121.782,37.30992
-121.81171,37.31403
-121.79829,37.31888
-121.80173,37.30713
-121.82271,37.32638
-121.77995,37.30298
-121.82414,37.31545
-121.78243,37.32485
-121.76145,37.28161
-121.78888,37.32806
-121.7638,37.31246
-121.78781,37.29828
-121.78795,37.31974
-121.81022,37.30118
-121.76483,37.31268
-121.77022,37.32061
-122.28874,40.29343
-122.33049,40.35853
-122.33049,40.35853
-119.13818,36.29392
-119.14159,36.30249
-119.14809,36.29199
-119.13084,36.29689
-119.13473,36.29876
-119.09796,36.33271
-119.13084,36.29689
-119.13084,36.29689
,
-118.94793,35.36117
-118.93003,35.34316
-118.932,35.3415
-122.03883,38.25058
-122.0299,38.26549
-122.03809,38.27633
-122.04482,38.2582
-122.01352,38.24234
-122.02891,38.27223
-122.0338,38.27611
-122.05102,38.25231
-122.02471,38.26583
-122.0148,38.2649
-122.13579,38.21361
-122.05951,38.268
-122.02878,38.25921
-122.01372,38.26795
-122.04638,38.24646
-122.06236,38.24528
-122.11635,38.2895
-122.04152,38.27069
-121.998,38.26115
-122.01909,38.28182
-122.03406,38.24151
-122.00997,38.24782
-122.14704,38.21832
-122.14439,38.19172
-121.99462,38.24889
-122.07997,38.27055
-122.14738,38.19816
-121.64822,40.88478
-121.65637,40.8833
-121.44078,41.00615
-121.40293,41.046
-121.64792,40.88473
-121.40329,41.05106
-121.67162,40.88056
-121.40329,41.05106
-121.67162,40.88056
-121.672,40.8832
-121.67162,40.88056
-117.2545,33.37677
-117.22283,33.3691
-117.23485,33.37794
-117.25399,33.38016
-117.88907,33.60456
-117.5761,33.38937
-117.24801,33.38387
-117.22455,33.38741
-117.21722,33.36926
-117.24216,33.34941
-117.23687,33.34746
-117.23687,33.34746
-121.33447,39.51419
-124.03369,40.95658
-118.91618,34.40528
-118.91468,34.40368
-118.79608,34.41537
-118.90956,34.40363
-118.91644,34.40058
-118.91461,34.40326
,
-120.45422,36.85872
-120.44727,36.8528
-120.44637,36.84475
-120.44971,36.85435
-120.44726,36.85382
-120.44637,36.84475
-122.54465,39.88465
-121.31411,38.60079
-121.28649,38.60496
-121.31538,38.58978
-121.30604,38.59723
-121.30016,38.58046
-121.15924,38.64961
-121.15797,38.66266
-121.16418,38.67861
-121.27588,38.60199
-121.30426,38.5971
-121.27463,38.61118
-121.29517,38.60035
-121.29371,38.6161
-121.30169,38.60624
-121.1511,38.68137
-121.29891,38.58571
-121.2852,38.61264
-121.17762,38.65134
-121.28741,38.54595
-121.13104,38.64964
-121.17323,38.67462
-121.28741,38.54595
-121.27857,38.54523
-121.292,38.6171
-121.17323,38.67462
-121.17342,38.7009
-121.12644,38.6774
-121.28075,38.60705
-121.12804,38.68737
-121.11884,38.68369
-121.16418,38.67861
-121.15766,38.65432
,
-117.48709,34.03785
-117.43378,34.11781
-117.41639,34.11784
-117.4112,34.11105
-117.44439,34.07643
-117.45382,34.08223
-117.42938,34.10021
-117.44022,34.11477
-117.44874,34.05841
-117.48233,34.07974
-117.40529,34.08746
-117.42073,34.1097
-117.45143,34.09707
-117.42706,34.0846
-117.46048,34.07153
-117.44211,34.08492
-117.48465,34.09803
-117.47803,34.08126
-117.42273,34.09797
-117.46434,34.0849
-117.4763,34.0923
-117.45066,34.075
-117.44793,34.09041
-117.45611,34.11208
-117.49331,34.05086
-117.45515,34.08477
-117.41004,34.11968
-117.49054,34.03982
-117.45608,34.07591
-117.40333,34.10909
-117.46025,34.1141
-117.49693,34.03462
-117.49289,34.0449
-117.44693,34.13226
-117.49936,34.04436
-117.45162,34.14815
-117.41203,34.10206
-117.44046,34.13112
-117.46426,34.12526
-117.45406,34.08041
,
-117.49332,34.1052
-120.81321,39.02079
-120.84176,39.01171
-122.88837,38.47333
-123.32578,41.25848
-123.79085,39.43945
-123.78937,39.43627
-123.79796,39.44661
-123.78863,39.43775
-123.79563,39.43768
-123.78863,39.43775
-123.78441,39.63816
-123.79426,39.438
-122.84537,41.60362
-122.84537,41.60362
-123.26738,38.5563
-124.15848,40.59717
-124.14476,40.58879
-124.15038,40.59604
-124.15433,40.59533
-124.197,40.6943
-124.157,40.5989
-117.97435,33.6964
-117.93844,33.70792
-117.97571,33.70583
-117.94891,33.69247
-117.9433,33.7093
-117.95678,33.69184
-117.97464,33.67621
-117.95737,33.67931
-117.95875,33.71621
-117.96924,33.68048
-117.97571,33.71077
-119.67431,36.63451
-119.67218,36.633
-119.67867,36.63217
-119.73264,36.67888
-119.66932,36.63504
-119.67006,36.63056
-119.674,36.6346
-121.68921,39.1278
-121.84692,37.32594
-121.851,37.30564
-121.81962,37.28453
-121.8417,37.2894
-121.85298,37.3258
-121.83215,37.28498
-121.8609,37.33753
-121.84676,37.3283
-121.83036,37.28229
-121.83626,37.30835
-121.82242,37.28803
-121.85124,37.31437
-121.82442,37.30624
-121.84151,37.32131
-121.812,37.2952
,
-122.05157,37.56147
-122.01819,37.5637
-121.99435,37.5309
-121.97777,37.52788
-121.98428,37.54017
-122.01452,37.56975
-122.0237,37.55064
-122.00293,37.55604
-121.93967,37.54243
-121.96639,37.54201
-122.00501,37.5457
-121.9478,37.55054
-121.95895,37.51941
-121.95174,37.52016
-121.96315,37.52813
-121.94196,37.54765
-121.96321,37.5284
-121.96468,37.52326
-121.98339,37.52849
-121.92375,37.48724
-121.99789,37.5452
-122.01316,37.53873
-121.97416,37.51905
-121.92173,37.52867
-121.93214,37.54493
-121.94726,37.53664
-121.98473,37.57689
-122.0179,37.56026
-121.98474,37.55981
-122.03119,37.56227
-121.96476,37.51874
-122.01533,37.55642
-121.96073,37.57511
-121.98552,37.5375
-121.92599,37.4838
-122.03061,37.57718
-121.99506,37.55184
-121.99204,37.53777
-122.05213,37.57274
-121.92865,37.5074
-121.96476,37.51874
-122.00862,37.31964
-122.0325,37.35236
-122.04918,37.33721
-122.0071,37.29909
-122.05702,37.31541
-122.03682,37.35193
-122.63646,40.70507
-124.08323,40.78581
-124.08323,40.78581
-119.83574,36.76466
-119.7707,36.82646
-119.73802,36.71223
-119.79906,36.81656
-119.77398,36.77736
-119.81137,36.81715
-119.73956,36.74405
-119.7532,36.70694
-119.79939,36.71168
-119.76041,36.78836
-119.80739,36.73227
-119.83719,36.79166
-119.81069,36.7786
-119.79344,36.79298
-119.7872,36.7681
-119.71782,36.74325
-119.76266,36.82996
-119.80579,36.72126
-119.73817,36.77023
-119.73318,36.75754
-119.82337,36.76821
-119.81542,36.78048
-119.80624,36.7667
-119.79474,36.78636
-119.81395,36.81534
-119.79435,36.7637
-119.77225,36.81807
-119.78013,36.80209
-119.82973,36.77369
-119.76182,36.74074
-119.7779,36.74498
-119.79844,36.71794
-119.72264,36.74324
-119.78696,36.71576
-119.80437,36.82994
-119.73924,36.73118
-119.79555,36.72428
-119.79623,36.7455
-119.8318,36.82156
-119.76935,36.7634
-119.77696,36.82997
-119.75824,36.77455
-119.80608,36.75585
-119.74346,36.76832
-119.81102,36.79546
-119.77695,36.79262
-119.7777,36.81913
-119.82548,36.78634
-119.75374,36.74306
-119.7663,36.74674
-119.74065,36.77958
-119.75603,36.72488
-119.84025,36.8
-119.82441,36.82994
-119.82873,36.723
-119.7798,36.75179
-119.81304,36.82449
-119.76327,36.7997
-119.7705,36.80659
-119.71732,36.75569
-119.73169,36.79528
-119.74483,36.80239
-119.81063,36.79915
-119.7798,36.75491
-119.83589,36.79359
-119.76191,36.73126
-119.76087,36.77419
-119.77209,36.81177
-119.7587,36.75933
-119.73203,36.73395
-119.75374,36.74306
-119.79231,36.75638
-119.71506,36.71471
-119.75136,36.7528
-119.76374,36.77877
-119.78809,36.76935
-119.7274,36.71531
-119.78917,36.75356
-119.71766,36.73177
-119.85657,36.83879
-119.7931,36.74227
-119.86785,36.81298
-119.80372,36.72743
-119.7182,36.73351
-119.81658,36.82455
-119.7685,36.77964
-119.73685,36.78296
-119.81041,36.80701
-119.72363,36.73228
-119.77978,36.75073
-119.76781,36.78065
-119.75293,36.78482
-119.86267,36.82716
-119.78314,36.78664
-119.80528,36.71599
-119.76495,36.75301
-119.74341,36.71781
,
,
-119.81064,36.77196
-119.81542,36.78048
-119.839,36.7864
-119.836,36.7944
-119.72327,36.71446
-119.723,36.7511
-119.784,36.7469
-119.787,36.7695
,
-119.79612,36.6965
-119.79612,36.6965
-119.80912,36.72358
,
-119.78904,36.77957
-119.10316,35.36225
-119.10165,35.39175
-119.08426,35.35867
-119.10534,35.37971
-119.08567,35.3991
-117.89848,33.88146
-117.89346,33.87053
-117.95073,33.87943
-117.93871,33.87903
-117.92473,33.90969
-117.89834,33.87263
-117.93129,33.89643
-117.94395,33.86253
-117.95799,33.85771
-117.95326,33.86634
-117.95242,33.89201
-117.90799,33.87451
-117.93139,33.86396
-117.90233,33.90285
-117.95871,33.89191
-117.97522,33.86623
-117.93102,33.85685
-117.9209,33.86593
-117.91375,33.90081
-117.962,33.8852
-117.97917,33.86091
-117.92205,33.87381
-117.95483,33.935
-117.8899,33.87812
-117.9244,33.92789
-117.95148,33.88202
-117.89281,33.88143
-117.92644,33.87121
-121.29481,38.2749
-121.29834,38.25115
-121.32137,38.25446
-121.31284,38.25161
-121.29116,38.28357
-121.301,38.2861
-121.28734,38.28688
-121.29577,38.25487
-121.30017,38.25582
-117.96142,33.78361
-117.92122,33.78648
-117.92932,33.77154
-117.98543,33.78199
-117.96225,33.72785
-117.95181,33.74058
-118.01994,33.78034
-118.02194,33.78312
-117.96459,33.75941
-117.98827,33.79596
-117.99616,33.79955
-117.91226,33.76425
-117.95808,33.76339
-117.92354,33.78606
-117.90714,33.76703
-117.9075,33.77094
-118.01779,33.78522
-117.94536,33.78478
-117.94796,33.76362
-117.95267,33.79175
-117.9303,33.73801
-117.93553,33.77801
-117.96647,33.79581
-117.92597,33.75225
-117.9307,33.74179
-117.95982,33.75401
-117.94532,33.75213
-117.95917,33.76371
-117.94642,33.73762
-117.94224,33.78154
-117.98727,33.77957
-117.92462,33.72072
-117.96331,33.73294
-117.95812,33.74113
-117.9423,33.76768
-117.93081,33.72827
-117.94579,33.75641
-117.96084,33.74661
-117.92751,33.73215
-117.93159,33.71831
-118.01453,33.78129
-117.94392,33.73362
-117.91904,33.79389
-118.01341,33.78957
-117.94636,33.74922
-117.98653,33.79817
-117.89778,33.77089
-117.93216,33.75223
-117.91824,33.73942
-117.91482,33.76697
-117.97746,33.77897
-117.9372,33.78509
-117.9557,33.76853
-117.92269,33.78171
-117.99627,33.78847
-117.90894,33.78561
-117.93138,33.76363
-117.97793,33.7877
-117.93643,33.79114
-117.95687,33.76321
-117.97659,33.79962
-117.94363,33.79482
-117.97131,33.78507
-117.94276,33.79601
-117.96194,33.74027
-117.93694,33.77419
-118.01826,33.77783
-124.06163,40.76167
-118.09948,34.05669
-118.09436,34.07742
-118.08586,34.05227
-118.08431,34.05912
-118.08355,34.0649
-118.10958,34.04673
-118.1047,34.07591
-118.09917,34.06812
-118.11036,34.05541
-118.10514,34.06622
-118.10255,34.06146
-118.08431,34.05912
-118.10614,34.05955
-122.387,40.6877
-122.40254,40.69269
-122.37365,40.67768
-122.40327,40.63078
-122.40023,40.61773
-122.38191,40.88783
,
-122.35289,40.68251
-122.387,40.6877
-122.3333,40.71549
,
-122.362,40.6748
-122.52285,41.5201
-119.01695,35.22316
-122.1837,40.06889
-122.1837,40.06889
-122.89135,38.71983
-122.91135,38.71047
-122.89135,38.71983
-122.89135,38.71983
-122.89135,38.71983
-121.60338,37.02495
-121.58506,37.00816
-121.562,37.006
-121.5757,36.99721
-121.57453,37.00096
-121.58548,37.0167
-121.59486,37.02185
-121.58705,37.05397
-121.56658,37.01495
-121.57887,37.01103
-121.56844,37.01408
-121.58757,37.02983
-121.59174,37.01974
-121.5692,37.01594
-121.59768,37.00201
-118.26183,34.23756
-118.2855,34.18021
-118.25455,34.12542
-118.26231,34.1528
-118.24222,34.22356
-118.25132,34.14841
-118.25841,34.2394
-118.26471,34.14053
-118.29637,34.16224
-118.23133,34.19971
-118.2309,34.16459
-118.23299,34.14602
-118.22237,34.15161
-118.26893,34.16505
-118.28583,34.17025
-118.27204,34.16558
-118.24249,34.22169
-118.25296,34.22817
-118.25006,34.1349
-118.23966,34.1463
-118.23585,34.23051
-118.22828,34.22411
-118.23781,34.13586
-118.25371,34.13456
-118.23685,34.22495
-118.27,34.16514
-118.22635,34.17349
-118.24618,34.1545
-118.23831,34.1552
-118.25308,34.23683
-118.24979,34.2395
-118.23299,34.14602
-117.8532,34.14284
-117.83504,34.13592
-117.8485,34.147
-117.87375,34.1397
-117.87688,34.1397
-117.84374,34.14491
-117.87772,34.13717
-117.81996,34.12517
-117.86907,34.12492
-117.8464,34.1337
-120.71794,38.69245
-120.6742,38.692
-120.71794,38.69245
-120.89202,38.77521
-120.92847,38.76887
-121.52745,39.73028
-121.56235,39.65245
-121.52745,39.73028
-119.89504,34.42987
-119.80004,34.44943
-119.79356,34.43156
-119.86862,34.41738
-119.82259,34.44786
-119.84613,34.44735
-119.8156,34.45603
-119.89392,34.43879
-119.79667,34.43914
-118.85288,34.79216
,
-117.215,34.0679
-118.21968,33.89841
,
-122.47377,40.54116
-121.36348,38.68426
-121.351,38.6758
-121.34866,38.68138
-121.43352,38.63621
-121.35842,38.68807
-121.44034,38.68195
-121.43934,38.68019
-121.4803,38.62501
-121.38595,38.66337
-121.37977,38.6765
-121.36313,38.68521
-121.45423,38.6214
-121.41892,38.63989
-121.37971,38.67659
-121.419,38.6401
-121.385,38.6617
-121.45291,38.61884
-121.45688,38.65126
,
-121.07352,39.22268
-121.06164,39.215
-121.067,39.2155
-121.0757,39.22326
-121.07352,39.22268
-121.0757,39.22326
-120.79134,37.57473
-122.78507,38.35977
-122.80706,38.36943
-122.78507,38.35977
-121.70061,36.69522
-123.85711,41.00144
-118.99546,35.30287
-119.01486,35.3103
-119.01255,35.31927
-119.02914,35.32475
-119.01054,35.30314
-119.01145,35.29432
-119.00486,35.27387
-119.02637,35.30698
-119.00491,35.27387
-119.01266,35.28859
,
-121.24782,36.32651
-121.24746,36.32701
-121.24811,36.31374
-121.2526,36.31529
-122.5246,41.64549
-122.5246,41.64549
-116.97976,32.81687
-116.94729,32.8001
-116.91534,32.86731
-116.91688,32.80012
-116.98354,32.78341
-117.03971,32.75598
-116.9717,32.73621
-117.01474,32.72484
-116.97075,32.85734
-116.98354,32.78341
-116.92034,32.76204
-116.92988,32.72888
-117.00951,32.75633
-117.01056,32.84985
-116.97976,32.81687
-116.91941,32.76205
-116.93583,32.79477
-117.00535,32.81338
-117.00998,32.76972
-120.56732,34.97026
-120.57845,34.95755
-117.59295,34.09456
-117.62004,34.09561
-117.586,34.0939
-117.57991,34.0732
-122.99562,38.5103
-122.99562,38.5103
-120.99901,37.24591
-121.0012,37.26053
-121.01112,37.24932
-121.01781,37.0929
-121.00127,37.25156
-121.001,37.2513
-117.9408,34.04771
-117.94799,33.99706
-117.95495,34.04465
-117.95077,33.99866
-117.94366,34.03265
-117.9522,34.00665
-117.9207,34.02937
-117.96181,33.98353
-117.97377,34.00047
-117.95581,34.0249
-117.97143,34.04465
-117.97817,33.98817
-117.97704,34.00717
-117.97731,33.98278
-117.98825,34.01097
-117.96011,33.99305
-117.96724,34.03302
-117.97394,33.99789
-117.99622,34.01055
-117.98646,34.01502
-117.97209,34.01141
-117.94718,34.0304
-117.95889,34.0338
-117.95752,34.03671
-117.96758,34.04448
-117.96758,34.04448
-117.96264,34.03749
-117.92953,34.03609
-117.99068,34.0313
-117.93678,33.99569
-117.94804,33.99725
-117.92835,34.0276
-117.93643,34.02795
-117.94765,34.02143
-117.9474,34.04145
-118.20397,34.20608
-117.99068,34.0313
-117.99068,34.0313
-117.9207,34.02937
-122.01562,39.74005
-122.01562,39.74005
-122.0085,39.7386
-122.009,39.7464
-122.0085,39.7386
-119.6523,36.33878
-119.64594,36.31605
-119.64938,36.34989
-119.6317,36.34097
-119.65757,36.3177
-119.65366,36.33461
-119.62973,36.33544
-119.65468,36.30564
-119.65366,36.33461
-119.63988,36.35267
-119.67,36.3419
,
-119.64578,36.34269
-119.646,36.3374
-119.64578,36.34269
-119.66228,36.32804
-119.646,36.3374
-123.3986,41.8278
-123.3986,41.8278
-121.98861,37.02408
-122.40845,40.44681
-122.45463,40.47418
,
-122.93292,38.38679
-122.93292,38.38679
-122.69344,38.44263
-121.07023,37.66855
-121.07016,37.66855
-118.35898,33.92303
-118.35142,33.91513
-118.34636,33.90521
-118.35746,33.9089
-118.35058,33.91531
,
-118.34488,33.9265
-118.33381,33.90726
-118.33606,33.91011
-118.34271,33.90721
-118.336,33.9164
-118.35406,33.92001
-122.06219,37.64163
-122.07901,37.67023
-122.09437,37.66798
-122.09241,37.63462
-122.09785,37.67639
-122.05484,37.67105
-122.10751,37.6373
-122.08625,37.63675
-122.05222,37.68094
-122.08102,37.64093
-122.07245,37.65154
-122.06201,37.67177
-122.05802,37.66202
-122.06274,37.63701
-122.11016,37.65906
-122.09994,37.62415
-122.07371,37.67647
-122.09895,37.67205
-122.09043,37.62515
-122.083,37.65643
-122.08499,37.62715
-122.09405,37.65296
-122.07365,37.62752
-122.08741,37.64245
-122.07476,37.63649
-122.09513,37.63904
-122.06607,37.64269
-122.03718,37.62443
-122.08992,37.66079
-122.06607,37.64269
-122.07578,37.63759
-122.08727,37.68719
-122.10907,37.63892
,
-115.52973,32.72703
-117.329,34.7405
-117.32907,34.74045
-116.97969,33.75096
-116.95955,33.74409
-116.95635,33.73065
-116.91372,33.47537
-116.9657,33.74563
-116.93234,33.72943
-116.72111,33.73822
-116.93021,33.74232
-116.94502,33.73673
-116.97518,33.73671
-117.08709,33.70177
-116.93607,33.74035
-116.97416,33.74847
-116.96282,33.75113
-116.893,33.74071
,
-116.937,33.7384
-117.01078,33.71771
-117.00118,33.76205
-116.9346,33.73867
-117.01377,33.75825
-116.96935,33.72251
-116.65738,33.56986
-116.65738,33.56986
-116.937,33.7384
-116.9779,33.72192
-117.0154,33.71959
-118.3917,33.86894
-118.3962,33.86628
-120.75333,37.62476
-120.75333,37.62476
-120.75333,37.62476
-122.36345,37.56607
-122.33828,37.56242
-122.36892,37.54913
-122.36205,37.56882
-120.85026,37.39969
-120.85026,37.40139
-120.85699,37.32768
-120.85702,37.39726
-120.85702,37.39726
-120.85026,37.40116
-121.39254,36.82921
-121.41228,36.84629
-121.39594,36.84344
-121.38395,36.83919
-121.38494,36.85203
-121.38354,36.85637
-121.41741,36.85715
-121.37305,36.82966
-121.42218,37.95476
-115.37314,32.81289
-115.38516,32.81562
-115.37014,32.81654
-115.38055,32.89343
-115.386,32.8164
-119.74636,34.45104
-119.76969,34.43518
-119.75401,34.44409
-119.03079,36.02209
-123.36198,38.71789
-122.56208,41.91045
-118.79125,35.86377
-118.4139,35.74551
-122.44998,38.58202
-119.19165,34.15461
-119.17435,34.16095
-119.18274,34.16532
-119.17478,34.15729
-119.18289,34.14991
-119.23285,34.17226
-119.196,34.15085
-119.17243,34.16941
-119.19033,34.16186
-119.19326,34.17041
-119.16164,34.16083
-118.43765,34.67414
-118.00544,33.66854
-117.96533,33.64301
-117.95942,33.66864
,
-117.97407,33.66803
-117.98276,33.68442
-118.00679,33.66979
-117.96623,33.66451
-117.98403,33.66172
-118.00914,33.68671
-117.97094,33.65697
-117.96285,33.70482
-118.0018,33.67496
-118.02415,33.73302
-118.0031,33.71272
-118.0124,33.75503
-117.96093,33.70849
-118.00177,33.71979
-118.01441,33.74885
-124.09278,40.54995
-122.54133,40.50318
-122.54133,40.50318
-115.57622,32.84519
-115.57,32.8558
-115.57012,32.84955
-115.57508,32.84732
-115.73249,32.75843
-115.58983,32.82252
-120.57676,38.5815
-121.9204,40.99558
-118.3326,33.92762
-118.3469,33.97653
-118.35507,33.96362
-118.32207,33.96702
-118.36261,33.97271
-118.36017,33.96039
-118.35508,33.9612
-118.34518,33.9567
-118.36791,33.98116
-118.32517,33.95187
-118.32713,33.93923
-118.33108,33.93966
-118.36757,33.95561
-118.37457,33.98269
-118.35731,33.9508
-118.32714,33.94163
-118.33562,33.93416
-118.36251,33.9565
-118.35615,33.95902
-118.35736,33.97337
-119.83406,36.36132
-124.06675,40.84691
-120.41799,37.95452
-120.41799,37.95452
-118.7884,34.27579
-116.85433,32.73005
-116.86066,32.7225
-116.8547,32.73004
-116.87675,32.71705
-120.53468,40.30499
-121.08358,36.50408
-121.43777,37.707
-121.39837,37.69613
-121.42141,37.70585
-121.44061,37.70047
-122.48481,37.69472
-122.4598,37.69017
-122.47847,37.67701
-122.4861,37.67571
-122.48638,37.66393
-122.47664,37.69404
-122.44637,37.7071
-122.45535,37.69406
-122.47792,37.6851
-122.48974,37.69123
-122.48558,37.67548
-122.47943,37.70522
-122.46434,37.70388
-122.45788,37.68868
,
-122.46355,37.69043
-122.46438,37.6956
-122.48486,37.63663
-122.47588,37.59323
-122.48469,37.68283
-122.22106,38.05233
-122.27014,38.03102
-122.22106,38.05251
-122.22101,38.04846
-120.58938,40.38351
-116.59552,33.07659
-117.22938,33.20894
-116.59179,33.07638
-116.594,33.0766
-116.59006,33.07778
-116.59675,33.07757
-116.59006,33.07778
-123.048,40.7477
-122.23825,40.55743
-122.23833,40.55846
-123.3991,41.6065
-117.42724,33.99857
-117.48893,34.02
-117.46021,34.00821
-117.40371,33.99784
-117.47321,34.00442
-117.50283,34.01661
-117.45525,33.97381
-117.4292,34.01657
-117.42505,33.99319
-117.48175,33.98175
-117.448,34.0076
-117.42918,34.00409
-117.51761,33.98646
-117.48949,33.99628
-117.41456,33.9986
-117.46688,33.99453
-117.50149,33.99553
-117.43058,33.9764
-117.42215,34.00096
-117.52349,33.98982
-117.45535,33.97492
-117.4448,33.9995
-117.43814,34.01508
-117.51499,34.00214
-122.83879,38.97936
-122.81863,38.97465
-122.8301,38.97247
-122.81,38.932
-122.71239,38.9521
-122.81832,38.97465
-122.832,38.9756
-122.53829,37.94924
-122.54967,37.95249
-122.5541,38.41583
-117.96371,34.52865
-117.98284,34.52141
-117.95389,34.55998
-117.84019,34.58726
-117.89853,34.49894
-117.95745,34.57979
-120.06116,36.72352
-120.06464,36.72931
-120.06457,36.73257
-120.05576,36.72547
-120.0671,36.72612
-120.08728,36.77358
-120.0759,36.72517
-119.10168,35.39827
-118.83442,35.2165
-119.02234,35.36861
-119.26913,35.50753
-118.96707,35.37964
-118.91653,35.36639
-118.93157,35.39861
-118.46605,35.61061
-119.02454,35.42795
-118.90921,35.25782
-119.26913,35.50753
-119.01445,35.32452
-119.00973,35.35883
-119.06133,35.34372
-119.05681,35.27629
-119.06577,35.34327
-118.96734,35.35047
-119.12805,35.36642
-118.4617,35.60558
-119.08158,35.38307
-118.99254,35.37193
-119.12775,35.32986
-119.01106,35.28112
,
-118.42025,35.76086
-118.46774,35.61228
-118.46774,35.61228
,
-120.91204,37.55424
-120.915,37.5591
-120.98107,37.68762
-120.31836,37.97702
-120.90398,37.56392
-120.96047,37.61123
-120.91021,37.55544
-121.13228,36.2094
-121.13291,36.20887
-121.23776,36.31536
-121.23763,36.31525
,
,
-121.12618,36.21012
-121.13131,36.2141
-121.13287,36.21628
-121.1292,36.21116
-119.3983,36.61114
-119.32155,36.6181
-119.12022,36.73797
-119.4413,36.59963
-119.45065,36.66032
-119.43856,36.59306
-119.37655,36.58856
-119.4449,36.60064
-119.3139,36.62823
-119.38556,36.68435
-119.45643,36.60065
-119.47892,36.60672
-119.317,36.6187
-119.453,36.5921
-119.45254,36.60408
-119.30946,36.6298
-119.44869,36.60872
-119.323,36.6316
-119.48665,36.51768
-119.64262,36.40118
-119.54656,36.51217
-119.55672,36.51116
-119.55295,36.51633
-119.562,36.5168
-119.55329,36.52493
-119.54743,36.51776
-119.54142,36.51799
-122.16614,39.85986
-119.58284,36.33034
-119.58284,36.33034
-122.96991,41.82241
-123.673,41.0454
-123.673,41.0454
-123.673,41.0454
-123.717,41.1814
-123.5399,41.3115
-123.64262,40.9599
-123.7082,41.1883
