latitude,longitude
37.7994481,-122.4011064
43.6659225,-79.4035711
41.3238409,-72.9164195
37.7766336,-122.419367
36.9705616,-122.0267891
40.7160717,-73.9994196
46.8518854,-71.2063004
43.5813004,-79.7121734
43.5814026,-79.7120886
43.7360323,-79.3475134
43.6710546,-79.3850522
43.6668595,-79.385564
39.744814,-104.990605
43.5828855,-79.6194032
43.4807682,-80.5362433
44.2320317,-76.490773
43.6474184,-79.3821671
43.5813145,-79.6170425
44.9183488,-93.1871653
38.9050337,-77.0609101
33.6236532,-117.6973957
45.5441729,-73.6004584
39.2052387,-96.6182577
43.6911325,-79.7666982
47.5949282,-120.6598993
43.8115979,-79.333258
28.0833158,-82.4119012
37.2051834,-80.3983415
37.2060093,-80.3983699
37.2060081,-80.3983494
37.205338,-80.3984577
49.2663063,-123.1380996
49.2091503,-122.9150413
42.4534897,-71.0664011
37.732968,-88.540599
26.0944051,-77.5426461
43.7033077,-79.3886882
38.7898025,-121.279436
42.5972872,-71.351797
37.5892993,-122.01913
38.7894736,-121.288162
41.9223057,-91.4173962
36.1759576,-94.5534991
43.645674,-79.38784
30.1231609,-95.5534709
33.7231685,-117.7711443
33.5758785,-117.7272553
40.0471193,-75.4437241
40.0477085,-75.4408703
37.5215452,-122.275749
43.665636,-79.386829
43.668963,-79.394547
43.67137,-79.395591
43.673093,-79.39624
43.674727,-79.395186
47.6726638,-122.1099598
43.7740522,-79.4922737
30.3897321,-97.7332496
49.1972088,-123.175732
43.6492881,-79.3767903
43.7006303,-79.3862624
47.6612108,-122.3396129
38.7855577,-121.2868904
40.0243983,-105.2551164
43.587369,-79.62571
43.5318583,-79.614067
43.658601,-79.385282
38.224941,-77.5043489
39.0745565,-77.1383739
37.4911419,-122.2246542
39.7505369,-105.0006794
39.7516244,-105.0026956
40.5241312,-105.075794
27.8221088,-82.6384
43.706489,-79.389216
32.8214143,-117.1837046
34.2396514,-116.9133962
32.8320005,-117.2042477
42.318765,-72.6313052
43.80455,-79.298867
35.5678101,-121.1011219
40.7994667,-124.1707614
37.4513675,-122.187097
38.7434648,-121.2580466
43.4083376,-80.3293434
28.4477984,-81.4754734
43.4345256,-80.5155038
33.6107058,-111.976347
33.8139709,-116.4094836
42.5457684,-83.3597147
43.651335,-79.375254
37.4701265,-122.2231692
37.4687286,-122.2233252
37.4740443,-122.2168591
43.5950901,-79.7869802
32.8282828,-117.1540005
49.2639931,-123.1718054
41.2790954,-75.8787917
27.818187,-82.63915
43.70435,-79.389095
32.7691294,-117.1472873
39.8295349,-75.5364588
37.4711127,-122.2141191
27.8197213,-82.6391575
47.6761599,-122.3657479
35.2493637,-120.6421348
37.3720488,-122.05778
43.846932,-79.432052
28.0353185,-82.6550797
40.457565,-79.9336342
43.9270506,-79.450135
44.0543,-79.458479
42.0340787,-87.6779578
43.1030217,-89.3500784
39.1882763,-96.6151531
33.1923904,-87.5275465
43.666912,-79.403305
37.1220952,-113.5349487
36.9817511,-122.0145037
26.4909182,-82.009616
35.8397797,-78.6445205
35.8405886,-78.6438127
42.2031192,-91.5255273
42.4299114,-71.073441
37.1102239,-113.5807913
37.0829221,-113.5873032
47.620779,-122.1994434
43.6249714,-79.5096511
44.7389983,-93.2617085
45.5123482,-122.6514719
27.7408354,-82.7510752
27.820901,-82.6542
47.6248707,-122.3211269
32.9521073,-96.8194352
42.0290462,-91.6604452
38.5784622,-121.549271
39.4783105,-106.0457152
34.2404222,-119.178674
39.9945629,-85.93259
27.945116,-82.512512
47.6685159,-122.379533
47.6688545,-122.3837358
43.5149877,-79.6249885
47.6646914,-122.164879
43.5930592,-79.5388744
43.6000921,-79.5447686
43.6003983,-79.5448909
43.5989531,-79.5442487
37.3941837,-122.0795956
43.5803861,-79.5556248
43.5739893,-79.5621076
47.6252964,-122.3214889
43.5996663,-79.5094419
44.9204052,-79.3831834
33.3802684,-111.6027208
37.3935322,-122.077963
43.5921722,-79.5756716
35.7870277,-78.8481088
40.7962209,-124.1374263
44.0618889,-121.315242
46.8149268,-72.5047439
43.4456396,-80.4793045
40.435542,-75.3549298
39.6327913,-105.320861
39.6322295,-105.3203562
39.6324606,-105.3194016
33.7819062,-84.381031
33.2523919,-111.638281
40.982739,-111.903726
48.1504931,-122.1851195
43.6650836,-79.381026
40.0193105,-105.2564009
47.6203402,-122.3399451
47.6831113,-122.3765517
47.6615392,-122.3191014
47.6691539,-122.3171907
32.8706968,-117.2097551
47.6149067,-122.3527966
47.7021835,-122.362639
47.7044198,-122.355727
47.6864564,-122.344743
47.6235744,-122.2958292
47.6378879,-122.3655418
37.3098212,-121.9770263
47.6681526,-122.3009015
29.6857281,-95.4640443
41.9250475,-87.66639
32.9605174,-96.8258239
47.7599782,-122.2055924
47.7600078,-122.2046552
47.76033,-122.204795
47.5993588,-122.3163161
42.666516,-71.5743025
32.8319041,-117.1659815
32.8315939,-117.1654051
41.1823333,-73.2547465
41.1814666,-73.2526594
41.1766041,-73.233145
27.831245,-82.639001
38.7796344,-77.2365042
47.5623478,-122.3795175
45.334894,-75.9077068
41.173153,-73.228742
37.4180149,-122.1328721
48.949429,-122.43536
42.6196884,-71.5865133
42.6193246,-71.5855704
47.63753,-122.3397891
47.6372115,-122.3398506
47.6904593,-122.356968
47.6346764,-122.279035
47.6685141,-122.383491
36.0829911,-115.1483283
47.6795875,-122.3171013
47.6759692,-122.317773
47.599346,-122.325428
47.5993473,-122.325319
47.5993486,-122.3247306
47.5973897,-122.3255615
47.5990537,-122.3157692
47.5198415,-122.2614118
30.4590044,-84.2298024
30.4588296,-84.2302806
28.427325,-81.3017685
47.6020523,-122.284952
47.6761715,-122.3662492
47.7177017,-122.2958202
47.7191169,-122.292277
26.934496,-80.0948838
40.7384284,-73.9931195
38.9264161,-77.3755297
40.6935517,-73.9930223
40.6715172,-73.9839065
43.7694324,-80.0630523
45.5492209,-73.5352059
37.7899898,-122.4207016
45.498543,-73.6267784
45.2103388,-123.193561
40.1408214,-88.2551876
40.6903739,-73.9924911
40.1377839,-88.2607763
37.0518383,-122.0734691
34.8321978,-82.3072637
40.7320424,-73.9860818
40.7197945,-73.9954086
40.7268791,-73.7877636
40.7283559,-73.7833376
40.726265,-73.7892441
40.7206166,-73.8094188
40.5417204,-74.1772929
40.6175888,-74.033286
40.631319,-74.0280111
40.6225392,-74.0250168
42.2724435,-71.0669442
40.7196813,-73.9963367
40.655843,-73.9738148
40.7327318,-73.9820347
40.7286773,-74.0050175
40.7187471,-73.9995523
40.7156743,-73.9916033
40.6643019,-73.9806286
40.675704,-73.9742331
37.7721045,-122.4117387
38.5764973,-92.1732434
37.3790431,-122.0723127
37.3788936,-122.0755543
37.3817784,-121.9952394
35.8073277,-78.8148788
30.4603367,-84.2240748
34.858645,-82.2669499
37.4166782,-122.130494
36.4708285,-105.594333
37.4016749,-122.1153451
37.1263137,-122.1221556
37.3681139,-122.0356428
40.7974958,-77.8551154
39.4366429,-76.6242005
37.3516656,-122.0027068
47.6372941,-122.3573187
25.9597697,-81.7246043
38.9138882,-94.6367802
42.4887328,-71.0998416
37.4710246,-122.2024443
37.3800412,-121.9944335
37.3799997,-121.9948053
43.0353897,-76.0195965
37.6523424,-77.6202144
42.3434582,-71.7878612
45.2095312,-123.1943328
40.7367111,-73.9815046
39.9589927,-86.0128476
40.7683182,-73.9851931
40.7478955,-73.9856375
40.7461117,-73.9753308
40.7491872,-73.9807703
41.6138978,-93.7218183
33.6520885,-78.9828316
37.5863242,-122.019701
