longitude,latitude
-89.6140048,42.2936306
-90.4562832,39.629693
-90.5631829,40.1214367
-88.8095145,39.4139284
-88.7957258,39.409071
-89.8825996,39.2786588
-89.2695292,37.4578274
-89.1392561,38.5021782
-89.1286816,38.5119936
-88.9300698,37.7242165
-88.9214582,37.7228276
-88.937589,37.7158986
-88.912569,37.7319941
-90.4545729,40.621429
-87.8339331,41.7001982
-88.1573036,42.2655788
-88.0831359,42.3672437
-87.9181286,42.271412
-88.192936,42.4518373
-88.0839698,42.3536328
-88.1592484,42.2719675
-88.0750806,42.352244
-88.1984184,42.3597436
-88.6108942,39.5330905
-88.6264509,39.5411462
-88.712568,39.5694806
-88.1095269,42.3850211
-90.2159537,39.7397694
-90.229157,39.7342829
-90.6454046,39.6783803
-90.8059624,39.6056032
-90.7251278,39.7083806
-91.0409691,39.6936579
-88.0764471,41.5205866
-88.0570036,41.5894753
-88.0747963,41.4946794
-88.4681127,39.8041996
-88.4681126,39.8033662
-87.8953299,41.5141993
-87.8669956,41.5125329
-88.0314459,41.5369755
-87.632076,40.1095617
-87.7250237,40.1983696
-87.6400294,40.1255878
-90.3612254,38.9528261
-87.965627,42.1286373
-87.9717462,42.1215938
-90.328938,39.1190156
-90.3856703,38.965326
-90.3273368,39.1217138
-90.3271854,39.1204529
-89.6766351,38.7375192
-89.6862014,38.7378252
-90.1087184,38.8792145
-91.383486,40.550042
-90.1945544,38.8950482
-90.0737172,38.8542145
-89.2481405,37.7264395
-89.2059162,37.7233838
-89.2239726,37.7256061
-89.1967491,37.7183838
-89.0723318,42.4536268
-89.6634228,38.7314364
-89.6748123,38.7236586
-90.1714987,38.6725505
-89.6673184,38.7388642
-90.0802047,38.8992069
-91.435709,40.3597665
-90.0895511,38.9150473
-90.0869763,38.872671
-91.1354204,40.4130997
-88.0917389,42.0100279
-88.180631,42.0297493
-87.6439338,41.5400347
-88.1211854,42.0519714
-88.1139648,42.116137
-88.1436846,42.0016944
-88.121465,42.1144703
-88.116748,42.1155671
-87.9453479,42.1094711
-88.2052272,41.990845
-87.9361805,42.0989159
-87.9476442,42.0390371
-89.0403835,42.2972417
-87.9459011,42.1149515
-89.0162519,42.2393679
-89.0473919,42.2735758
-89.0653823,42.2227991
-88.9876043,42.2791866
-89.1026071,42.3022414
-88.7485845,39.0531142
-89.0626045,42.2264101
-89.0764958,42.3200188
-89.0539962,42.360018
-88.7486663,39.0633769
-88.7364436,39.0564325
-88.7418012,39.05512
-89.0161027,42.2671464
-89.0228834,42.310297
-88.0861832,42.0103057
-89.6556467,39.1581032
-88.0142439,42.2869674
-87.9261882,42.2205502
-89.4123047,39.0625461
-90.1495563,38.3344968
-88.0967394,42.0219721
-87.9328476,42.1166933
-88.1136847,42.0364162
-87.9314586,42.1166933
-88.0562327,42.1279118
-87.967852,42.2330795
-87.9209033,42.142526
-87.9578516,42.2325239
-87.9800684,41.9950289
-87.9509036,42.1086378
-87.6989348,41.5100346
-87.8961783,42.0722501
-87.8381269,42.3633553
-88.4834103,41.8016954
-88.3222991,41.9489163
-88.1670254,42.2375237
-87.81951,42.1291934
-90.1292793,38.1969968
-89.3350833,38.2786613
-91.1312504,39.6728242
-90.6640146,39.4458813
-90.7945772,40.4644854
-91.248477,39.8850464
-91.1993088,40.0653243
-90.5687436,40.7603172
-89.9506793,42.3202931
-90.0540058,40.2278218
-90.1137294,40.2150445
-89.5642831,42.3869603
-90.3426234,39.9350481
-89.9367709,39.4511601
-89.6039938,40.1244906
-88.6772732,37.1450548
-90.5056749,39.1917143
-89.9264903,39.2414358
-90.4645696,39.8558802
-87.5589074,40.0269815
-89.3264688,37.1258835
-89.0564598,37.1947742
-88.9301004,42.189467
-88.9231614,42.4150175
-89.1728625,41.1953132
-88.5306054,38.6375475
-88.6181107,38.2069927
-90.3329024,40.4930963
-88.6142319,41.0847549
-88.0817042,38.6883814
-87.8311415,38.7225474
-88.8033924,39.1064322
-88.9639578,39.1561539
-88.7147781,38.4839369
-88.5603527,41.6211412
-88.7503526,41.4558652
-89.0298037,41.257813
-89.0250814,41.293368
-89.084805,41.3778118
-89.0417485,41.3417009
-89.0386928,41.3180901
-88.0875687,41.9008623
-89.2950859,37.4506052
-89.2956417,37.4650495
-89.2467546,41.5536446
-89.2889743,37.4372718
-88.5464336,37.213666
-90.2243854,38.9177523
-89.8884401,41.4417012
-89.130102,42.0783594
-89.3378749,41.7714214
-87.9650472,41.1883652
-87.5542197,41.1643173
-88.977849,37.5294955
-88.9359012,37.4292183
-89.751766,38.2261594
-89.6295462,41.6439222
-89.3459225,41.3514247
-87.604743,40.3517031
-88.5616165,39.9258345
-90.1534609,42.1258549
-88.9231329,39.8589256
-88.9686918,39.9300369
-88.0974335,40.4454349
-87.7658625,39.4658684
-87.8989216,39.4950352
-88.9603468,38.1417165
-89.623153,40.8036482
-89.5709287,40.7525371
-88.3697103,41.8339857
-90.1789984,38.8925481
-89.1136946,41.3289237
-87.9208881,41.5922542
-88.1745058,41.5100306
-89.623153,40.8042038
-89.578429,40.7525371
-90.4279028,40.0203261
-88.2737282,40.1379991
-89.3839859,40.1547659
-88.0897946,42.01725
-88.1228533,42.0936374
-87.9459035,42.1122488
-87.7069922,41.582812
-87.6355769,39.9753144
-89.6014876,40.666149
-88.2197222,41.2691667
-87.6261111,41.3444444
-87.6322222,41.3466667
-89.9978,38.7931
-89.4408333,41.0311111
-89.5816667,40.7630556
-89.5716667,40.7519444
-89.745,40.97
-89.525,40.9302778
-88.325924,42.4166867
-88.7892571,42.0066953
-88.2286993,42.4389087
-89.9501012,38.7289371
-89.7813889,40.8297222
-89.2055661,42.2129242
-89.1942735,42.2064109
-89.121774,42.2975193
-88.3756307,41.8361396
-87.7456656,41.4997922
-87.8958936,41.8308643
-88.0711809,41.9514175
-90.7651297,39.9853263
-87.8972961,42.3680774
-88.0336916,42.4219651
-88.2160247,42.1925511
-87.9642386,42.1519701
-88.2776356,42.3380209
-88.0709143,42.3786324
-88.0998051,42.4211316
-88.029525,42.4330761
-88.061466,42.2166909
-88.3194621,42.216854
-88.0441156,42.2145279
-88.3392513,42.1966906
-88.2960966,42.3559827
-88.2873101,42.3569656
-88.2075848,42.3369662
-88.2081186,41.5291971
-87.9270198,42.3800216
-88.1575806,42.2314127
-88.1581361,42.2300238
-88.1500804,42.2330794
-88.1500804,42.2361348
-88.1511915,42.2347459
-88.1586918,42.2344681
-88.1309123,42.2069686
-88.1586919,42.2391904
-88.1431355,42.2247461
-87.8911832,42.2853007
-88.1000579,42.2189608
-88.0856337,42.2261351
-88.0967422,42.1194703
-88.1897862,41.6008635
-88.0489486,41.6236419
-88.0778375,41.5825308
-88.0603776,41.5284321
-88.1661692,41.2766984
-88.1443923,41.9385872
-88.1570166,41.9455838
-91.3669336,42.1158441
-94.8960977,43.1944076
-93.3382611,42.4258149
-94.9335988,43.187186
-95.0936058,43.4771835
-93.6707756,41.678044
-90.4898502,42.4433395
-96.0177903,41.4972162
-96.0570932,43.0085611
-95.4266706,43.4527431
-94.8669295,42.9527485
-94.5152533,42.9233036
-95.5641759,43.3888571
-93.1807593,43.2702379
-91.261244,43.4805292
-91.3029121,43.4788622
-95.916958,41.2680539
-92.8696425,40.8180673
-92.8807539,40.8500107
-92.980757,40.8486196
-91.0859144,41.1687259
-96.218354,42.026377
-92.9185659,41.4237022
-93.3418749,41.7138773
-93.0646468,42.2455405
-93.3474272,42.5110908
-93.3471635,42.5165261
-93.9322752,42.0195823
-90.581434,41.5390432
-88.0681512,44.4608907
-87.7092522,43.7419397
-87.7370305,43.7458282
-87.7356417,43.732773
-88.0797568,44.4464994
-89.5495678,45.2655198
-88.0607516,44.4663045
-89.5626235,45.2563535
-87.9348232,44.5108264
-91.9312872,45.6307849
-92.0293465,45.5466204
-88.8945587,45.5746851
-90.8862983,46.5899429
-91.9437876,45.5930083
-91.9201757,45.5721758
-91.8712851,45.5277331
-87.3723199,44.8372193
-87.3628754,44.8347195
-87.5917645,44.7963841
-89.2401164,42.9158349
-91.6799606,44.5708766
-91.6822863,44.5708034
-89.9395714,43.9083041
-89.6278999,44.1752486
-90.5890273,44.554962
-90.8498692,44.7330164
-90.5962499,44.5660731
-90.645969,44.9438568
-90.6070834,44.554962
-87.7075854,43.7761061
