latitude,longitude
42.2424385,-70.9555219
42.2424089,-70.9551289
42.2424044,-70.955228
42.2424209,-70.9558586
45.0062621,-93.2275319
44.9416169,-93.5033159
45.0150527,-93.2199246
37.2279324,-80.4129697
37.2172221,-80.4549478
37.2356462,-80.4207387
37.2169813,-80.3999973
44.9146848,-93.5054365
42.2513456,-70.9226838
40.0737872,-75.4303563
40.073738,-75.4303241
40.3641444,-111.7391118
42.2431995,-70.9495569
42.243177,-70.9497448
49.212244,-122.9200701
49.2119703,-122.9205778
49.2151803,-122.9226306
49.2144784,-122.921716
43.7323808,-79.2698181
43.7330313,-79.2677018
43.7324125,-79.2697055
42.4828398,-71.066784
42.4825849,-71.0665611
42.4823761,-71.0664083
34.7989315,-82.2863226
40.068465,-75.44698
40.069604,-75.4441001
42.9534479,-71.4785822
40.3854252,-111.9147154
42.6836804,-73.8387568
40.0403055,-75.4779047
40.0423055,-75.4664302
40.1060302,-76.3340236
37.3827536,-121.9952496
40.0457522,-75.4038838
41.6465541,-93.5066777
40.0438589,-75.3898518
40.0437233,-75.3858232
40.0436453,-75.3878348
40.0441858,-75.3877455
40.0446104,-75.3990089
40.0446268,-75.399084
40.0665946,-76.3050677
43.6845925,-92.9925078
34.6573573,-86.4879241
43.6418778,-79.428659
42.2682099,-71.7808622
42.7175551,-73.8132389
42.7185166,-73.8074333
42.7184893,-73.8074785
44.9401099,-93.1362402
37.5881579,-122.0191519
37.5888608,-122.0188658
38.7734493,-121.2612831
38.7828255,-121.2663727
37.5827826,-122.023637
42.5964589,-71.3520417
42.5971699,-71.3518208
38.790301,-121.2788157
38.7901989,-121.2788936
28.0999515,-82.3997698
28.1454321,-82.2830081
28.1432657,-82.2917628
43.0863542,-77.6260086
43.0919037,-89.5266953
43.092616,-89.5261923
43.0926165,-89.5263028
32.3121961,-106.7438
49.2189149,-122.928156
42.7135342,-73.8137213
28.0314576,-82.3938186
28.0269608,-82.3931335
38.9346888,-77.0583735
38.934729,-77.0583997
38.9360493,-77.0581467
38.9436528,-77.0628566
38.9653622,-77.0272668
48.8452241,-123.2777675
28.0549436,-82.4459244
28.0535968,-82.4458197
37.0114199,-121.570472
28.0482264,-82.3929108
28.0464888,-82.3931495
28.0493744,-82.39323
28.0485554,-82.3942573
28.0516256,-82.3927901
37.5988199,-122.0692286
43.3955861,-79.7491189
38.7621588,-121.3126618
38.7607596,-121.31195
38.7606933,-121.3123256
38.752588,-121.3111553
38.7541425,-121.3107668
38.7895123,-121.2882474
38.7897814,-121.2838159
49.0524491,-122.884427
49.1913419,-122.8082223
30.3471893,-86.2293399
43.654649,-79.3899658
40.3870431,-111.914229
40.3663586,-111.7549985
40.3718322,-111.7812437
40.3717735,-111.7809956
40.3720853,-111.7817531
43.6829104,-79.3921604
43.6876524,-79.3940986
36.0878405,-94.1254842
36.1077129,-94.1490902
36.0945753,-94.1577533
36.1210537,-94.1516551
47.6949921,-122.0420222
36.9668545,-122.0079991
43.8687319,-91.2141217
36.3340626,-94.1787571
36.3354409,-94.1670906
36.3338951,-94.1563085
36.1731758,-94.5440723
40.941443,-73.9774549
40.9415334,-73.9774515
38.7111095,-121.366035
38.7122018,-121.364884
43.3942597,-80.3212546
43.3938625,-80.3201533
43.3931629,-80.3201837
43.4242536,-80.439177
43.4238682,-80.4393626
43.4239623,-80.4397648
43.4241903,-80.4382648
43.4243615,-80.4382177
43.768555,-79.3866486
43.7037639,-79.397919
33.7556551,-84.3796994
37.8717854,-122.2679462
39.129193,-77.1858284
42.9647169,-71.4805943
42.9646531,-71.4804866
42.9674995,-71.4806454
37.5925294,-122.0383964
33.7334968,-117.7597046
33.7346923,-117.7618236
40.0013528,-105.1007094
33.7233246,-117.7713776
39.584564,-76.9870395
33.579255,-117.7291864
33.579855,-117.7290255
42.9449172,-71.4315753
40.088669,-76.2797017
37.3161277,-76.7376651
38.7504095,-121.3106745
37.2302819,-121.9805728
45.3845551,-122.6397452
45.4516483,-73.2999238
45.4492205,-73.2949587
41.7326552,-93.5996691
37.1243069,-121.6518277
37.124037,-121.6516729
47.6160798,-122.033558
47.6160273,-122.0335698
47.6159673,-122.0336219
44.8361085,-93.4004259
38.885807,-77.142635
47.6992866,-122.0242782
43.6829849,-79.3921991
44.4915048,-73.1862212
30.3734675,-84.2923584
46.8194876,-71.2188385
42.7710076,-71.4120599
40.0476078,-75.4379064
47.6189185,-122.19387
38.5915708,-89.9388751
34.8211927,-82.2806124
34.8212134,-82.2806882
32.3148724,-106.7522143
30.3925605,-97.7453656
30.3924597,-97.7451888
47.676665,-122.204378
47.6766554,-122.2041477
47.67717,-122.2057063
47.6766245,-122.2076867
47.6762091,-122.208309
39.2050065,-96.634795
33.6971058,-117.7429835
32.2754369,-106.795555
47.6801696,-122.124959
47.6801712,-122.1250338
36.962588,-122.0444259
30.3953171,-97.7481149
30.3987028,-97.747598
30.3999241,-97.7482899
30.3986006,-97.7470409
30.3999246,-97.7480738
30.3987134,-97.7477284
30.4002431,-97.704094
32.3001225,-106.7377144
32.3013548,-106.7374689
32.3005227,-106.7378395
32.3005656,-106.7378507
30.3896651,-97.7332785
32.2949822,-106.7572867
32.2997403,-106.7403973
42.6797566,-73.7911063
40.9418419,-73.9616539
40.01392,-105.2626044
43.6379588,-79.3913789
43.637462,-79.394675
43.637341,-79.395272
43.6888471,-79.3911915
37.3370456,-122.0662219
40.0206954,-105.2533536
37.414418,-122.1250975
43.5322322,-79.6121552
44.9398765,-93.1468856
38.2249362,-77.5052314
38.9819989,-77.0973449
43.6445617,-79.3763667
37.3945958,-122.100379
43.6103773,-79.748579
37.4731251,-122.2168444
37.0128624,-121.571745
43.5158854,-79.6263572
37.4867548,-122.2206504
37.453227,-122.183071
37.4525476,-122.182659
37.4905338,-122.2249697
43.716913,-79.400767
41.6023527,-93.6590695
33.1296085,-117.0685986
33.1294909,-117.0668809
43.6836474,-79.392458
43.6746285,-79.3888225
47.673494,-122.1228658
37.3803655,-122.1145725
37.3803186,-122.1146181
37.5456871,-121.9807491
43.6865413,-79.3936278
43.6826538,-79.3915521
37.7873951,-122.4221744
34.4263269,-117.3854644
42.9930603,-81.2626702
43.84778,-79.0752953
33.2634101,-87.5141153
33.2112958,-87.5523901
49.2679736,-123.151606
49.2741129,-123.12018
43.6829427,-79.3921644
33.2112157,-87.5679585
43.7085572,-79.3760509
43.6993721,-79.3971418
48.2002884,-122.2514874
40.8917434,-74.4748679
45.4793831,-73.5680819
45.4761747,-73.5649805
46.9054602,-96.7954849
43.7030017,-79.3882143
43.707631,-79.394748
43.706772,-79.389313
39.7482433,-104.9979896
39.748219,-104.9976646
43.640668,-79.394857
43.7031586,-79.3973949
43.7012094,-79.3973752
43.7010893,-79.3973588
46.9124387,-96.7882076
40.7726447,-111.8553022
43.7007986,-79.3968975
44.9217445,-93.1672884
38.9937309,-77.0252504
32.9526952,-96.8167606
38.9940306,-77.0255897
33.9153475,-117.887365
42.2156752,-70.924838
27.8233455,-82.6390736
27.8236934,-82.6382787
42.0406643,-87.713098
42.0406705,-87.7140533
39.740408,-104.9497435
37.4276045,-122.14875
41.3095579,-105.5625742
41.3085972,-105.6271181
43.705449,-79.388797
43.7038548,-79.3881424
43.7036805,-79.3880892
43.8073535,-79.4229976
32.8694309,-117.2309406
45.646928,-72.56575
45.647034,-72.5632636
36.9728946,-122.027204
32.8305854,-117.2046367
32.8316792,-117.2044486
32.8300985,-117.20211
43.814586,-79.293058
37.4443448,-122.1640432
45.3906295,-73.9627042
45.3930616,-73.9593668
45.3919083,-73.9606398
45.3942065,-73.9586168
40.8022085,-124.1648134
37.4269106,-122.1445814
37.9764184,-100.8463644
35.5643749,-121.0955165
34.073591,-118.172594
37.8380763,-122.2819475
37.8365507,-122.2950952
37.8360974,-122.293346
43.8343463,-79.0906617
32.8212988,-117.1818372
32.8212874,-117.1817994
42.3049672,-83.2476678
38.7432724,-121.255742
39.9881207,-105.1249073
40.7652586,-111.880676
36.9723259,-122.0282954
34.1877339,-118.5995106
34.187756,-118.5993792
45.0127689,-93.1715114
45.0132746,-93.1694753
37.126959,-76.5124557
30.3915161,-84.2238933
28.3808325,-81.5001772
36.9678133,-122.008043
30.4033669,-84.2375474
30.4044843,-84.2375425
45.521313,-73.589327
32.747837,-96.8284755
38.6406023,-77.3007513
32.818604,-117.178497
45.5199342,-73.5856575
36.2384039,-115.2494575
38.8740637,-77.1397267
30.4406777,-84.2281502
44.99414,-93.1469257
39.9823594,-105.128275
33.8660054,-118.124769
38.904937,-121.073862
39.8235517,-75.1118627
28.556743,-81.2043294
39.1546441,-77.1651769
42.1687432,-83.1908314
43.2096061,-77.4500074
40.0312362,-105.2590292
42.2005229,-83.1793575
42.1982879,-83.1796741
39.9552876,-105.1726141
27.7686992,-82.6357915
43.4386192,-80.5101516
43.4382257,-80.5122457
43.852494,-79.433819
44.9262496,-93.1464136
37.451628,-122.185925
42.1394581,-83.2229013
37.4850397,-122.231173
37.4851048,-122.230973
37.8690341,-122.2912954
39.806942,-75.09452
37.4812434,-122.2287662
37.4803909,-122.2275832
49.2329592,-123.0779191
42.6570027,-73.8026537
43.3960674,-88.196919
43.706585,-79.39682
37.4466264,-121.903202
49.2345995,-123.1832818
49.2345988,-123.1837203
49.2345117,-123.1616187
49.2347068,-123.1538965
49.2028995,-122.908047
49.2028433,-122.908872
43.035493,-76.0668693
34.7768321,-82.3108968
49.2580864,-122.7460771
37.4738857,-122.217007
38.6442928,-121.1231895
37.7513698,-122.434411
43.5958065,-79.7866332
37.4846894,-122.226363
44.8302194,-93.1614459
44.8305824,-93.1608747
44.8269,-93.1625672
47.6618334,-122.30039
47.6619251,-122.3003849
49.2640674,-123.176824
49.2640631,-123.1764446
37.4865087,-122.2265276
49.2639309,-123.167704
49.2635426,-123.1464935
49.2632713,-123.1280754
49.2632709,-123.127936
49.2624021,-123.0956901
27.817264,-82.638911
37.4866935,-122.2276678
32.8535622,-117.2026606
43.8491101,-79.350387
43.0547215,-76.0778587
32.8304621,-117.1528829
37.901642,-122.064777
37.902058,-122.065113
41.2846385,-75.8735155
26.3040685,-98.1837052
26.3037636,-98.1826832
37.4862318,-122.2315885
37.4864061,-122.2335389
37.4861176,-122.2341329
43.704161,-79.388205
37.4270209,-122.1445077
43.539459,-79.8577295
27.8442499,-82.6885892
27.823623,-82.679208
40.6819609,-73.9602599
32.7679844,-117.1493099
32.7680013,-117.1498343
39.192602,-96.610231
37.4388422,-122.1592454
38.6547276,-121.1221259
39.2550128,-84.2956071
37.4710557,-122.2140306
27.767383,-82.634246
27.8364266,-82.6834963
27.8365858,-82.6834977
27.8141773,-82.6382269
49.2218399,-123.0054057
34.2349365,-119.037802
27.8272514,-82.6800499
34.216364,-119.0394374
34.2163523,-119.0393188
47.6644336,-122.2979741
47.3010217,-122.3650995
27.8290839,-82.6792213
35.2493207,-120.6422471
37.3723112,-122.058094
47.2881558,-122.3174377
34.0191037,-118.491607
37.4676133,-122.2246173
37.4669942,-122.2244339
42.1851191,-122.685787
42.1955484,-122.7114277
37.3407233,-95.2489234
46.4941989,-80.9927027
42.1956031,-122.712491
37.321909,-122.017195
32.8326457,-83.6509797
32.7998524,-117.2398363
30.4353831,-97.6741397
27.8723971,-82.6397924
27.8723984,-82.6397339
43.5544324,-79.5818111
43.5539429,-79.582863
43.5574318,-79.5788602
43.5541943,-79.5825715
45.4025755,-75.7261169
49.2777819,-123.0979934
30.4646254,-84.2713771
43.9525765,-78.9608258
28.0350882,-82.6543296
27.957373,-82.7270309
43.717512,-79.400975
43.7121934,-79.3993057
43.798165,-79.420787
28.0198949,-82.7611473
42.8675497,-71.344547
35.9803114,-84.1052918
38.7961518,-121.3161503
30.461713,-84.283881
34.698689,-118.148416
34.9617254,-82.4408141
43.6178988,-79.5569105
38.1049112,-122.2311349
33.1959282,-87.5274694
33.1929649,-87.5279086
33.1930554,-87.5280045
43.3179764,-79.9096983
39.0452371,-94.4398827
43.7272796,-79.7963421
43.6296757,-79.4814606
43.6257721,-79.5044357
43.4846232,-79.7144503
40.7454937,-74.4324527
27.8944582,-82.6693081
44.0735884,-79.483921
39.043535,-94.4142954
39.0111151,-94.4846532
39.0111756,-94.4851146
43.555315,-79.582136
46.3860585,-82.6478605
46.383836,-82.6479206
46.3853964,-82.64927
43.593093,-79.5387347
43.602216,-79.4999224
43.5962235,-79.5266858
43.6189122,-79.4996903
43.6145111,-79.4886202
39.1155295,-94.7672059
45.402252,-71.8910145
49.1178819,-123.1570591
43.6391999,-79.3855421
49.1182828,-123.1585829
49.1188235,-123.1586474
40.5505144,-105.0589155
28.0196636,-82.7725012
28.0197605,-82.7699919
43.1289721,-87.9124745
43.5943831,-79.5680176
43.6143622,-79.4891987
40.693328,-73.971622
43.7304578,-79.8212894
43.7264844,-79.8140555
43.4435016,-80.4953795
42.3365297,-71.0857002
42.3366135,-71.0855503
44.9925993,-93.1477435
42.3422824,-71.0846647
42.3427753,-71.0844541
30.429572,-84.2415043
37.4849965,-122.2307948
43.7241561,-79.8143615
43.7161407,-79.822935
43.6839581,-79.8123955
29.6646531,-95.1004426
47.6762037,-122.2086593
27.9670391,-82.7327178
35.1540237,-106.6949819
43.6321946,-79.7692194
35.8361138,-78.643463
35.8401015,-78.6440433
41.6197134,-93.7547302
41.6234248,-93.7549769
27.8670542,-82.6457815
43.1970119,-79.7940667
45.5352931,-122.6371569
37.5457093,-121.98666
35.6276476,-120.6886547
30.4368026,-84.2580533
47.6767256,-122.207248
47.675909,-122.206944
47.6745406,-122.205941
27.8267956,-82.6390438
44.74856,-93.290545
44.7473776,-93.2888454
43.0686018,-76.1094848
31.9698748,-110.3128371
44.746924,-93.29237
27.772618,-82.635335
43.6249404,-79.5097826
43.6250321,-79.5093494
43.6249899,-79.5095721
43.6239113,-79.5143598
43.622429,-79.5213635
43.656436,-79.8143756
42.2737016,-71.7525876
27.828578,-82.729
49.2440347,-122.8942821
44.73829,-93.2596503
44.737977,-93.258905
44.737406,-93.25749
44.743693,-93.273171
44.743613,-93.273105
44.7435369,-93.2729297
43.5720694,-79.5642242
39.5555343,-119.7811606
43.5559272,-79.5807162
43.5550447,-79.5822303
43.5574855,-79.7560463
27.835969,-82.699629
47.6380595,-122.3567282
47.6386844,-122.3571009
45.2349887,-93.4670927
27.892107,-82.782561
27.891722,-82.783031
24.861536,-99.568679
43.6472817,-79.5123609
43.6471541,-79.5129355
43.3885062,-79.7483971
43.4477197,-79.6658269
43.444647,-79.6696154
30.462304,-84.2254929
47.4879153,-121.7916046
42.2002604,-70.9553656
35.8569496,-97.4247922
35.8569496,-97.4249478
37.2852126,-78.3973828
37.2853096,-78.397419
37.2847539,-78.397224
39.1063016,-94.5123557
45.3696417,-75.6207249
26.5126992,-78.6413298
30.4295699,-84.2416763
37.359118,-122.021026
47.6037407,-122.3351172
31.7520459,-93.0645917
44.0783655,-80.2050962
31.7439469,-93.0806345
31.7442476,-93.0802855
36.7751356,-76.0885555
37.0144889,-121.5825372
37.0145643,-121.582539
42.5029859,-83.1887988
31.7580408,-93.0869334
38.7954834,-76.5447031
33.4332695,-111.86895
38.6419015,-121.534283
27.781503,-82.638754
44.9845371,-93.2738779
37.2204402,-121.8621809
37.2205105,-121.8619852
43.0415354,-76.2710143
43.0415393,-76.2709034
39.6317094,-75.6550237
40.0143225,-105.2501452
39.3732829,-76.6108202
40.6800398,-73.9407784
40.6801018,-73.9418367
40.2468708,-75.6530501
39.5747358,-76.9953007
37.2517571,-121.8779436
37.2527363,-121.87827
31.7576466,-93.0886872
39.9988722,-105.261461
37.3193428,-121.9493282
37.3204044,-121.9493541
37.3203956,-121.9495367
39.6302008,-75.6621169
39.6301533,-75.6622499
41.1769194,-73.2265147
44.9412736,-123.0397776
39.9488388,-75.2137438
39.689933,-105.052688
39.1791719,-96.5627806
39.1791672,-96.562346
44.7896152,-93.210743
44.789615,-93.2106043
32.9512498,-117.1072457
35.7887045,-78.82645
39.9437325,-75.2103209
39.9433504,-75.2106326
37.319831,-121.9747312
35.7439559,-78.8727527
35.7611637,-78.7378833
38.6331278,-90.2025247
38.6343803,-90.2023823
43.6691531,-79.3874975
27.773953,-82.6338118
39.9929257,-85.9303667
39.9943882,-85.9325915
40.4396438,-80.0012969
28.010035,-82.734468
37.0020062,-121.5521475
41.1775788,-73.2423342
47.6225943,-122.32072
47.6226791,-122.3207234
37.2887968,-121.9905327
39.9491391,-75.213375
39.9491452,-75.2133066
43.7056902,-79.3611124
27.801458,-82.637723
28.025823,-82.508373
40.4391049,-79.9978959
47.6612222,-122.3255668
40.4410276,-79.9997811
27.945088,-82.515044
27.945181,-82.517121
40.4286734,-79.9819179
47.6740019,-122.3764589
47.6676284,-122.3844503
47.6672015,-122.3824254
43.4634545,-79.7443784
43.4639714,-79.7420876
32.7486065,-117.1292534
43.5146609,-79.625336
43.515011,-79.6249629
30.2634242,-81.5266035
43.9154124,-80.1133977
43.6195425,-79.555133
47.6546114,-122.3429466
47.6602564,-122.3656695
40.7951542,-73.9656024
47.6857569,-122.3878237
33.3046664,-111.8983201
47.6847801,-122.3770197
47.6517507,-122.3511116
43.9288038,-80.098549
43.9303347,-80.0993418
47.6510524,-122.3514888
35.7856981,-78.8728065
35.7910851,-78.8525456
37.4738324,-122.2170546
47.6330742,-122.357219
43.9032941,-80.1184406
43.9040825,-80.120456
37.0005256,-121.5625972
43.5953133,-79.5291322
43.5947654,-79.5315623
32.2942519,-106.7853155
40.7935819,-73.9722085
42.0479546,-87.6802348
39.9483717,-75.2206741
37.3941608,-122.0795341
35.7847722,-78.8701568
43.5958129,-79.5269341
43.5961388,-79.5255105
43.5802423,-79.5557951
43.5807072,-79.5550635
43.5741876,-79.5618903
43.5603609,-79.5760277
43.5596389,-79.5768101
43.5593114,-79.5771655
47.6154684,-122.3130182
47.614198,-122.3216927
47.6143879,-122.324785
47.6166524,-122.3265039
47.6150971,-122.3273503
47.625479,-122.3214835
47.6138123,-122.3213586
47.6139457,-122.3217954
43.5618034,-79.5745006
43.561686,-79.5746348
43.600261,-79.5067352
43.5999514,-79.5081542
37.3867499,-122.083098
27.800025,-82.647098
43.4551592,-79.6856216
34.0476677,-118.2514503
37.2773233,-78.4023425
47.661298,-122.3541106
37.7964878,-122.4221125
43.3388348,-79.8172227
43.7072282,-79.375525
40.1177005,-88.2059353
39.0205392,-95.5950671
39.0933727,-95.6757137
35.8192048,-78.8472334
35.8178212,-78.845368
43.569019,-79.5669024
43.56909,-79.5668166
43.5440709,-79.6651595
40.7035096,-74.0102553
43.5220971,-79.6184227
36.0714635,-79.7906209
33.7757452,-84.3526962
43.5391606,-79.6623912
43.5386293,-79.6633454
32.079705,-81.0942989
32.0801316,-81.0958324
43.5392551,-79.6625373
35.7860487,-78.873205
29.9525123,-90.0657519
43.5181666,-79.6224529
43.5700717,-79.5657187
43.5686467,-79.5672503
43.5704933,-79.5652548
44.7168256,-93.2226324
37.8509651,-85.9424776
38.8850841,-77.1747187
38.8848512,-77.1743417
43.5353967,-79.8758733
43.5354996,-79.8747813
43.5354366,-79.8758214
38.8870501,-94.6853874
37.3529796,-121.961961
43.5182356,-79.8781788
43.507941,-79.8619927
39.905929,-105.0872623
44.6933105,-93.2818864
44.6930508,-93.2816954
44.6937041,-93.2823702
43.5180404,-79.8783817
43.5159474,-79.88035
43.5165275,-79.8797188
43.5119813,-79.884559
43.5073111,-79.8872309
37.393586,-122.078113
40.7137309,-73.9619376
40.8537518,-73.8889298
39.179841,-96.5600443
39.3923465,-76.5270657
42.0405861,-87.6803336
37.8749518,-122.2689045
43.5087551,-79.8376837
43.5086997,-79.8375736
33.3812911,-111.5988997
43.5101839,-79.8861248
43.5125434,-79.8836317
43.5134027,-79.8827097
43.5279549,-79.8370766
37.3696025,-122.0425448
35.5927044,-78.7703311
43.5264369,-79.887762
43.5268444,-79.88731
43.5917848,-79.576199
43.5918723,-79.576108
40.7278045,-99.0814511
35.7906319,-78.827715
43.9202336,-80.0936444
43.9204201,-80.0929818
35.7903318,-78.8482427
35.7891364,-78.8495474
40.446828,-75.3609913
37.3693253,-122.040745
40.4448628,-75.3605265
44.9308969,-93.3459491
37.3687987,-122.0375643
30.463422,-84.2840253
27.91673,-82.494171
27.916707,-82.494277
39.9512039,-75.1771434
47.6608115,-122.3179591
47.659574,-122.3181141
30.4366965,-84.2654738
30.436605,-84.2647744
30.4364115,-84.2637489
38.9303458,-104.7950804
38.9315081,-104.7973622
47.6484166,-122.3234761
47.6411966,-122.3197935
41.4268982,-81.7363756
41.4705415,-81.7001223
47.5296426,-122.035477
47.5302347,-122.0354914
27.829697,-82.650042
38.90057,-104.7668854
40.8022129,-73.9674641
33.2521596,-111.6382837
33.8163543,-84.3342124
40.0620739,-83.041289
48.433124,-122.3350479
37.6341815,-122.420335
38.913226,-77.224761
43.6448643,-79.5218565
43.644912,-79.5216307
43.6475131,-79.5097234
43.6513983,-79.4757594
41.4407827,-81.7228918
43.7271879,-79.3419774
40.1467269,-82.9870388
33.3075453,-111.8756145
40.5262194,-105.0242126
43.4404786,-79.7192766
43.708236,-79.3759094
43.7079044,-79.3757924
43.7078362,-79.375766
43.7077769,-79.3757438
43.7075398,-79.3756525
43.7073098,-79.3755737
42.0196284,-87.6826515
34.1090346,-118.2872808
38.3096796,-85.5772784
38.3096633,-85.5771943
42.0401769,-87.6996027
42.041321,-87.6810322
42.0452556,-87.6816704
42.0643193,-87.715938
42.0644544,-87.699516
42.0644553,-87.6996367
42.058602,-87.6827812
42.0498478,-87.6830752
40.8669154,-96.7235476
43.6007806,-79.5044447
